YEAR,MO,DY,QV2M,RH2M,PRECTOTCORR,T2M,TS,WS2M,CLRSKY_SFC_SW_DWN,PS,WS10M
2018,7,15,6.29,82.38,0.0,10.51,10.24,2.72,3.26,101.44,4.12
2018,7,16,5.86,83.56,0.0,9.02,9.3,4.07,3.35,102.31,5.83
2018,7,17,7.02,86.62,0.3,11.09,11.11,4.09,3.05,101.82,5.85
2018,7,18,8.61,92.19,2.24,13.12,13.01,1.68,2.88,101.07,2.48
2018,7,19,7.87,93.25,32.72,11.51,11.46,2.91,2.76,100.7,4.19
2018,7,20,5.07,80.88,2.01,7.15,7.27,6.23,3.51,101.12,8.86
2018,7,21,4.09,71.5,0.0,6.39,6.35,3.7,3.67,101.54,5.5
2018,7,22,4.94,84.44,0.0,6.57,6.32,2.69,3.41,101.69,4.06
2018,7,23,3.42,70.81,0.0,4.3,4.06,2.7,3.77,102.84,3.94
2018,7,24,4.15,75.88,0.0,5.6,4.57,1.79,3.73,103.17,2.76
2018,7,25,6.47,95.06,33.64,8.4,8.15,3.73,3.35,102.7,5.45
2018,7,26,8.0,93.12,5.81,11.87,11.71,3.15,3.48,101.79,4.62
2018,7,27,7.69,93.44,1.24,11.22,11.19,1.94,3.56,101.66,2.93
2018,7,28,7.69,95.0,9.09,10.93,10.46,1.86,3.45,101.05,2.81
2018,7,29,6.53,88.19,0.8,9.65,9.54,4.01,3.61,101.02,5.89
2018,7,30,5.13,80.06,0.0,7.93,8.06,2.78,3.81,101.69,4.16
2018,7,31,3.6,72.0,0.0,4.94,4.96,2.06,4.01,102.46,3.2
2018,8,1,3.97,76.75,0.0,5.23,4.94,1.8,3.96,102.34,3.09
2018,8,2,4.64,81.44,0.0,6.11,5.81,1.91,3.98,102.22,3.01
2018,8,3,6.35,90.5,0.55,8.73,8.74,1.53,3.88,101.83,2.5
2018,8,4,5.74,82.06,0.05,9.15,8.54,2.23,3.89,101.76,3.26
2018,8,5,5.74,79.25,0.0,9.49,9.1,2.16,4.0,101.66,3.61
2018,8,6,6.59,81.69,0.0,11.14,10.93,2.88,3.96,101.53,4.4
2018,8,7,7.57,85.25,0.99,12.48,12.12,3.47,3.99,101.09,5.16
2018,8,8,6.71,90.56,14.37,9.59,9.82,4.97,3.75,101.25,7.08
2018,8,9,5.31,81.56,0.39,8.1,8.45,4.55,4.21,102.12,6.59
2018,8,10,5.31,86.94,0.0,6.93,7.47,1.98,4.23,102.08,2.94
2018,8,11,7.08,91.44,0.0,10.08,10.32,1.37,4.18,102.02,2.09
2018,8,12,8.0,88.69,0.0,11.98,11.83,2.25,4.13,101.82,3.62
2018,8,13,8.79,91.19,4.12,13.29,13.29,1.76,3.76,101.3,2.74
2018,8,14,6.04,79.0,0.18,10.48,10.63,3.53,4.41,101.95,5.18
2018,8,15,4.88,74.25,0.0,8.68,8.94,1.2,4.5,102.44,2.09
2018,8,16,6.41,81.62,0.0,10.8,10.69,2.78,4.48,102.29,4.31
2018,8,17,8.48,89.56,0.0,12.94,12.94,2.71,4.42,101.79,4.16
2018,8,18,9.4,91.12,12.1,14.32,14.06,4.56,3.7,101.5,6.62
2018,8,19,4.52,75.25,6.7,7.31,7.82,4.08,4.62,102.73,5.83
2018,8,20,4.03,77.94,0.05,5.23,5.89,2.94,4.87,102.95,4.28
2018,8,21,4.03,71.19,0.0,6.5,6.44,1.55,4.86,102.61,2.53
2018,8,22,5.55,82.0,0.0,8.46,8.52,3.26,4.85,101.97,4.97
2018,8,23,6.9,85.5,0.0,11.0,11.52,3.31,4.52,101.13,4.74
2018,8,24,6.35,83.0,1.72,10.19,10.11,3.94,4.3,101.37,5.71
2018,8,25,4.09,71.88,0.0,6.78,7.13,3.2,5.15,102.21,4.79
2018,8,26,4.94,68.75,0.0,9.94,9.69,3.76,4.96,101.97,5.64
2018,8,27,6.04,73.0,0.0,11.98,11.72,3.54,5.01,101.57,5.29
2018,8,28,6.53,75.56,0.0,12.58,12.27,2.52,4.95,101.38,4.0
2018,8,29,10.07,84.12,0.56,16.58,16.27,2.09,4.53,100.86,3.34
2018,8,30,7.2,84.69,12.87,11.29,11.39,5.62,4.2,101.3,8.09
2018,8,31,4.76,75.0,0.12,7.87,8.55,4.95,5.15,102.11,7.05
2018,9,1,5.98,84.56,0.25,9.26,9.65,4.05,4.94,102.36,5.81
2018,9,2,6.65,84.62,0.0,10.67,11.08,2.4,5.22,102.18,3.62
2018,9,3,6.9,79.75,0.0,11.99,11.26,1.42,5.21,102.13,2.11
2018,9,4,7.26,81.06,0.0,12.64,12.51,2.37,5.38,101.79,3.73
2018,9,5,7.63,79.06,0.0,14.08,13.89,3.64,5.54,101.4,5.45
2018,9,6,8.67,77.69,0.0,16.26,15.48,2.37,5.25,101.27,3.58
2018,9,7,8.67,79.12,0.0,15.65,15.18,2.52,5.17,101.69,3.76
2018,9,8,6.77,69.19,0.01,14.48,14.56,4.05,5.16,102.07,5.85
2018,9,9,7.63,79.88,0.06,13.84,14.11,4.46,5.01,102.19,6.38
2018,9,10,8.3,86.19,2.73,13.88,14.15,3.65,5.23,102.26,5.24
2018,9,11,8.18,81.5,0.0,14.35,14.4,3.05,5.55,101.93,4.59
2018,9,12,8.48,85.62,0.04,14.17,14.44,2.79,5.09,101.69,4.05
2018,9,13,8.91,86.31,0.76,14.87,15.23,2.45,5.5,101.64,3.63
2018,9,14,8.48,86.19,0.48,13.93,14.38,2.09,5.66,101.47,3.27
2018,9,15,10.01,89.94,11.43,15.69,15.94,1.95,5.5,101.21,2.98
2018,9,16,10.99,88.0,8.52,17.74,17.9,1.49,5.25,101.1,2.28
2018,9,17,10.99,85.88,0.08,18.13,17.82,1.12,5.62,101.05,1.73
2018,9,18,11.11,86.56,13.63,17.76,17.67,2.67,5.54,100.51,4.07
2018,9,19,6.65,69.44,9.51,14.12,14.12,3.35,6.29,101.0,5.08
2018,9,20,6.84,67.75,0.0,14.82,14.6,1.71,6.24,101.36,2.83
2018,9,21,10.8,80.62,0.0,18.81,18.33,2.36,5.98,100.87,3.66
2018,9,22,14.77,88.56,3.41,21.86,21.39,4.13,5.68,100.2,6.19
2018,9,23,9.03,72.69,4.11,17.83,17.79,2.78,6.04,100.79,4.16
2018,9,24,7.63,72.81,0.0,15.63,15.54,2.09,6.55,101.57,3.34
2018,9,25,8.24,75.31,0.0,16.22,16.17,2.78,6.48,101.33,4.38
2018,9,26,9.7,80.31,0.0,17.33,17.42,3.05,6.19,101.26,4.55
2018,9,27,8.85,76.69,5.11,16.62,17.03,4.41,6.17,101.4,6.34
2018,9,28,12.02,89.94,17.08,18.55,18.81,3.38,5.95,100.97,4.91
2018,9,29,13.06,91.12,42.54,19.46,19.12,3.34,6.04,100.11,5.02
2018,9,30,9.83,85.44,1.19,16.47,16.41,2.45,6.45,100.54,3.74
2018,10,1,5.55,67.5,4.1,11.71,12.03,4.15,6.98,101.49,6.09
2018,10,2,4.82,60.38,0.0,11.36,11.55,1.34,7.22,101.61,2.23
2018,10,3,5.98,66.69,0.0,13.47,13.44,2.46,7.2,101.67,3.96
2018,10,4,5.55,62.12,0.0,13.38,13.07,1.69,7.22,102.1,2.55
2018,10,5,6.16,72.19,0.0,12.5,13.01,1.77,7.11,102.2,2.8
2018,10,6,7.45,76.38,0.0,14.35,14.69,2.26,7.01,101.61,3.54
2018,10,7,9.4,78.31,0.0,17.16,17.33,2.19,7.02,101.05,3.45
2018,10,8,13.06,84.88,1.69,20.73,20.75,3.03,6.69,100.42,4.57
2018,10,9,7.57,67.31,2.5,16.57,16.79,3.25,7.2,101.1,4.78
2018,10,10,5.43,61.12,0.0,13.37,14.05,2.9,7.52,102.0,4.29
2018,10,11,6.65,76.5,1.59,12.27,12.91,2.77,7.07,102.24,4.04
2018,10,12,7.63,82.25,3.12,13.3,13.75,1.97,7.09,101.65,2.91
2018,10,13,7.39,70.56,0.0,15.61,15.05,1.58,7.41,101.73,2.38
2018,10,14,8.54,74.31,0.0,16.86,16.92,2.88,7.41,101.45,4.41
2018,10,15,9.03,72.38,0.0,18.22,18.14,2.85,7.52,100.89,4.38
2018,10,16,10.25,76.25,0.0,19.23,19.23,2.34,7.57,100.53,3.71
2018,10,17,12.63,82.19,0.86,21.07,21.14,2.09,7.08,100.58,3.27
2018,10,18,11.17,80.75,0.21,19.53,20.01,3.87,7.19,101.4,5.61
2018,10,19,8.54,76.62,0.07,16.35,17.31,4.1,7.63,102.2,5.86
2018,10,20,7.93,75.25,2.69,15.37,16.01,3.06,7.42,102.03,4.45
2018,10,21,9.16,78.31,0.62,17.03,17.58,2.25,7.19,101.46,3.36
2018,10,22,8.48,73.94,0.15,16.95,16.92,2.23,7.64,101.42,3.47
2018,10,23,6.96,71.5,0.06,14.44,15.5,3.66,7.93,102.06,5.25
2018,10,24,7.81,83.5,4.25,13.34,13.96,2.92,7.72,101.9,4.24
2018,10,25,9.34,83.75,0.04,16.19,16.37,1.91,7.72,101.64,2.96
2018,10,26,9.28,84.31,0.0,15.7,15.98,2.24,7.83,101.55,3.45
2018,10,27,9.09,76.81,0.0,16.96,17.97,1.67,7.89,101.5,2.62
2018,10,28,9.34,74.62,0.0,18.26,18.84,1.67,7.6,101.35,2.65
2018,10,29,11.05,76.94,0.65,20.26,20.4,2.77,7.66,100.91,4.2
2018,10,30,11.41,85.94,8.55,18.68,18.73,2.42,7.47,100.74,3.6
2018,10,31,8.85,78.44,0.07,16.3,16.86,3.53,8.02,101.29,5.17
2018,11,1,5.86,66.81,0.0,13.03,14.6,2.48,8.33,101.7,3.58
2018,11,2,8.3,74.06,7.61,16.14,16.69,3.48,7.79,100.84,5.05
2018,11,3,10.31,76.12,0.07,19.45,19.9,1.77,8.22,100.97,2.8
2018,11,4,10.38,74.06,0.0,20.08,20.13,2.34,8.31,101.18,3.64
2018,11,5,11.35,74.12,0.0,21.37,21.66,1.91,8.14,101.19,2.95
2018,11,6,9.46,69.69,0.0,19.64,19.68,3.09,8.2,101.86,4.57
2018,11,7,7.69,65.94,0.0,17.59,18.36,3.09,8.75,102.29,4.55
2018,11,8,10.86,73.69,0.0,20.9,21.31,3.27,8.53,101.44,4.89
2018,11,9,15.2,78.44,24.46,25.01,24.94,2.99,8.05,100.75,4.51
2018,11,10,15.08,85.75,10.86,23.08,23.4,3.59,7.58,100.37,5.19
2018,11,11,13.12,86.5,63.12,20.73,20.73,4.27,7.52,100.54,6.23
2018,11,12,15.99,91.94,18.13,22.76,22.44,3.81,7.55,100.26,5.66
2018,11,13,14.71,86.06,15.85,22.44,22.52,2.95,7.78,99.92,4.3
2018,11,14,10.19,73.44,0.01,19.69,19.94,4.62,8.6,100.29,6.77
2018,11,15,10.19,70.5,1.57,20.45,20.62,3.31,8.62,100.82,4.85
2018,11,16,7.45,66.19,3.09,16.52,17.16,3.58,8.69,101.57,5.16
2018,11,17,11.23,82.81,3.24,18.83,18.89,3.84,8.2,100.61,5.69
2018,11,18,7.51,66.94,0.01,16.96,17.4,2.9,9.11,101.39,4.38
2018,11,19,8.36,63.06,0.0,19.17,19.09,2.77,8.94,101.34,4.33
2018,11,20,10.25,67.12,0.0,21.37,21.26,2.9,8.78,101.13,4.46
2018,11,21,12.02,67.94,0.0,23.82,23.54,3.24,8.84,100.75,4.91
2018,11,22,13.0,82.88,2.77,20.76,20.8,4.24,8.06,100.73,6.23
2018,11,23,8.48,71.25,0.29,17.03,18.07,4.93,8.88,101.3,7.06
2018,11,24,8.48,70.31,0.0,17.77,18.69,3.07,9.19,101.26,4.52
2018,11,25,7.87,60.88,0.0,19.23,19.17,1.08,9.03,101.41,1.71
2018,11,26,8.97,64.94,0.0,20.02,19.87,2.08,8.66,101.64,3.35
2018,11,27,9.64,73.31,0.39,18.75,18.8,2.38,8.57,101.59,3.67
2018,11,28,10.99,77.0,0.23,20.26,21.3,3.33,8.72,101.35,4.8
2018,11,29,11.35,80.12,1.03,19.93,20.78,3.09,8.51,101.18,4.43
2018,11,30,11.6,75.88,4.93,21.2,21.96,1.57,8.7,100.81,2.36
2018,12,1,7.2,65.5,7.38,16.35,17.4,5.51,9.22,101.57,7.92
2018,12,2,5.92,60.75,0.0,14.66,15.95,2.44,9.44,101.83,3.49
2018,12,3,7.69,59.75,0.0,18.78,19.05,3.55,9.24,100.88,5.33
2018,12,4,7.87,63.06,0.0,18.31,19.61,2.59,9.21,100.51,3.74
2018,12,5,8.97,71.56,0.0,18.45,19.6,2.37,9.19,101.31,3.49
2018,12,6,7.02,64.06,0.0,16.61,18.1,3.28,9.32,102.13,4.69
2018,12,7,7.02,60.25,0.0,17.76,19.5,1.07,9.36,102.13,1.68
2018,12,8,7.02,51.94,0.0,20.25,21.06,2.95,9.34,101.41,4.4
2018,12,9,10.01,65.81,6.45,21.87,22.4,2.8,8.75,100.97,4.13
2018,12,10,9.52,59.25,0.04,23.56,24.05,1.73,9.25,101.09,2.73
2018,12,11,13.18,78.25,17.8,22.31,22.5,3.92,8.36,100.54,5.74
2018,12,12,11.35,67.94,0.45,23.28,23.94,2.23,9.12,101.08,3.33
2018,12,13,11.41,81.19,50.06,19.34,19.48,5.17,8.46,100.61,7.55
2018,12,14,10.62,76.5,44.32,19.54,19.86,4.48,8.61,100.48,6.56
2018,12,15,8.67,62.62,0.0,19.94,20.3,1.89,9.38,101.4,2.92
2018,12,16,12.76,73.38,16.77,23.12,23.37,2.58,8.99,100.98,3.84
2018,12,17,13.0,80.94,26.84,21.48,21.79,3.8,8.39,100.94,5.56
2018,12,18,9.7,77.44,1.03,17.93,18.55,3.07,8.87,101.63,4.44
2018,12,19,12.82,80.69,0.06,21.61,22.12,1.98,8.65,101.0,2.98
2018,12,20,14.4,82.69,29.43,23.06,23.62,1.03,8.38,100.48,1.55
2018,12,21,12.63,78.94,1.95,21.87,22.42,3.23,8.69,100.45,4.73
2018,12,22,12.39,78.38,0.24,21.71,22.31,2.09,9.07,100.9,3.19
2018,12,23,12.88,74.06,0.0,23.39,24.0,1.46,9.01,101.23,2.35
2018,12,24,12.45,71.38,0.0,23.76,24.09,2.01,9.1,101.25,3.1
2018,12,25,12.7,71.88,0.0,23.85,24.2,2.4,9.33,101.0,3.68
2018,12,26,14.59,73.5,0.01,25.54,26.01,2.56,9.15,100.72,3.85
2018,12,27,15.2,77.75,0.09,24.82,24.7,2.13,8.44,100.38,3.23
2018,12,28,14.04,72.06,5.45,24.92,25.22,3.33,8.68,100.58,4.84
2018,12,29,17.88,81.69,13.8,26.86,27.44,2.41,8.52,100.22,3.53
2018,12,30,11.11,67.62,24.81,22.33,22.37,3.16,9.01,100.76,4.62
2018,12,31,10.31,66.12,0.0,21.8,22.26,2.71,9.15,100.99,4.09
2019,1,1,17.52,82.94,3.02,26.01,26.3,2.87,8.56,100.59,4.26
2019,1,2,19.71,86.88,12.7,27.26,27.36,3.21,8.04,100.18,4.66
2019,1,3,8.97,64.25,2.86,19.94,20.56,2.45,9.55,101.02,3.53
2019,1,4,10.31,65.81,0.0,21.87,22.62,1.76,9.15,101.12,2.8
2019,1,5,11.9,68.56,0.0,23.62,24.04,2.76,9.1,100.94,4.12
2019,1,6,15.62,81.69,3.73,24.43,24.62,2.23,8.45,100.29,3.28
2019,1,7,13.92,78.25,4.35,23.46,23.65,2.88,8.57,99.78,4.22
2019,1,8,13.43,71.25,0.2,24.83,25.31,2.33,8.67,100.55,3.48
2019,1,9,14.83,80.75,0.46,23.59,23.69,3.97,8.33,100.43,5.79
2019,1,10,10.07,71.25,0.38,19.9,20.84,4.48,8.69,101.28,6.38
2019,1,11,8.3,64.81,0.02,19.3,20.68,2.09,9.34,101.68,3.1
2019,1,12,11.84,70.81,0.02,23.03,24.13,2.22,8.99,101.28,3.31
2019,1,13,14.47,84.31,12.74,22.9,23.3,2.4,8.29,101.05,3.55
2019,1,14,14.65,82.06,2.2,23.73,24.46,2.4,8.49,101.06,3.5
2019,1,15,14.77,86.06,24.5,22.8,23.26,2.38,8.23,100.73,3.51
2019,1,16,13.73,74.5,0.68,24.36,24.58,1.15,8.82,100.73,1.67
2019,1,17,9.58,67.69,4.38,19.95,20.42,4.68,8.73,101.61,6.77
2019,1,18,9.4,72.19,0.37,18.94,19.87,3.53,8.77,101.91,5.08
2019,1,19,9.58,68.0,0.0,20.28,21.1,1.91,9.07,101.95,2.88
2019,1,20,10.31,71.69,0.0,20.6,21.41,2.61,8.85,101.5,3.93
2019,1,21,13.18,74.81,0.0,23.59,24.3,2.34,8.6,100.99,3.53
2019,1,22,16.54,76.81,0.76,26.73,27.12,2.5,8.37,100.81,3.71
2019,1,23,13.55,72.56,3.09,24.46,24.65,4.12,8.24,101.08,6.0
2019,1,24,15.99,76.12,0.66,26.4,27.16,3.87,8.22,101.24,5.56
2019,1,25,14.77,82.94,12.76,23.58,23.98,3.27,7.98,100.98,4.73
2019,1,26,18.49,89.19,0.94,25.87,25.93,1.52,7.97,101.0,2.34
2019,1,27,18.37,80.19,0.28,27.88,28.72,1.86,7.9,100.9,2.72
2019,1,28,19.71,79.38,0.18,29.16,29.64,2.22,7.98,100.65,3.27
2019,1,29,19.29,75.5,15.32,29.75,30.0,3.09,7.96,100.51,4.51
2019,1,30,19.29,87.81,18.57,26.66,26.49,2.41,7.92,100.53,3.61
2019,1,31,13.18,71.81,0.0,24.09,24.73,2.36,8.41,100.95,3.48
2019,2,1,17.09,79.5,0.74,26.78,26.91,1.77,8.07,100.92,2.66
2019,2,2,10.01,62.62,0.02,22.03,22.66,4.32,8.63,101.79,6.22
2019,2,3,9.09,68.31,0.0,19.39,20.72,2.52,8.57,102.24,3.64
2019,2,4,9.77,66.94,0.0,20.92,22.06,1.71,8.56,102.06,2.7
2019,2,5,10.5,66.75,0.0,22.23,23.03,2.07,8.5,101.7,3.27
2019,2,6,11.9,70.19,0.0,23.36,24.18,2.42,8.34,101.19,3.67
2019,2,7,12.88,69.06,0.0,25.05,26.0,2.18,8.17,100.7,3.3
2019,2,8,15.14,72.69,2.71,26.59,27.26,1.94,7.65,100.59,2.91
2019,2,9,15.62,79.0,0.42,25.27,25.33,1.91,7.81,100.57,2.9
2019,2,10,15.26,70.62,1.63,27.23,27.99,2.08,7.9,100.16,3.12
2019,2,11,10.86,72.25,17.18,20.15,20.35,4.86,7.7,100.82,7.05
2019,2,12,6.96,61.25,0.04,17.17,18.08,3.41,8.5,102.26,4.95
2019,2,13,7.87,60.88,0.1,19.15,19.85,2.06,8.26,101.8,3.06
2019,2,14,10.38,69.0,7.73,20.88,21.3,1.09,7.82,101.41,1.67
2019,2,15,10.99,70.75,0.04,21.81,22.37,1.59,7.96,101.38,2.42
2019,2,16,10.8,66.38,0.0,22.88,23.13,1.55,7.99,101.41,2.45
2019,2,17,12.88,72.06,0.0,24.23,25.0,2.2,8.0,101.15,3.37
2019,2,18,14.53,71.94,0.0,26.12,26.91,2.62,7.85,100.7,3.88
2019,2,19,15.75,69.44,0.0,28.14,28.86,2.39,7.66,100.47,3.6
2019,2,20,15.38,64.31,0.03,29.3,30.03,2.8,7.66,100.54,4.12
2019,2,21,15.62,64.75,0.47,29.51,30.23,3.27,7.49,100.74,4.77
2019,2,22,16.05,71.12,20.49,28.04,28.51,3.3,7.15,100.63,4.78
2019,2,23,15.08,79.19,14.63,24.69,25.16,2.22,6.92,100.26,3.25
2019,2,24,9.58,66.0,0.75,20.2,20.83,3.11,7.52,100.49,4.53
2019,2,25,6.9,61.0,0.0,16.68,17.84,2.96,7.75,101.2,4.34
2019,2,26,5.43,56.12,0.0,15.08,16.05,2.92,7.88,101.55,4.34
2019,2,27,6.9,57.81,0.07,17.92,18.56,2.97,7.66,101.3,4.46
2019,2,28,8.3,65.56,0.99,19.09,19.9,1.88,7.71,101.23,2.9
2019,3,1,10.74,66.19,1.18,22.56,22.77,4.2,7.22,100.71,6.2
2019,3,2,9.22,66.88,0.14,20.12,20.84,2.65,7.47,101.14,3.9
2019,3,3,9.83,63.94,2.96,22.0,22.86,2.84,7.3,101.1,4.21
2019,3,4,13.31,88.5,31.98,20.51,20.33,2.64,6.4,100.54,3.97
2019,3,5,13.06,78.69,0.19,22.68,23.04,1.52,7.19,101.23,2.43
2019,3,6,15.44,80.69,0.0,24.65,24.85,2.19,6.74,100.84,3.41
2019,3,7,16.42,82.0,34.31,25.37,25.67,3.06,6.69,100.47,4.51
2019,3,8,9.4,71.69,1.77,18.75,19.29,4.85,7.09,101.7,7.0
2019,3,9,7.93,70.38,0.0,16.58,17.55,3.33,7.07,102.44,4.8
2019,3,10,8.91,71.5,0.0,18.33,18.82,2.63,7.15,102.26,4.0
2019,3,11,10.01,77.25,2.12,18.73,19.19,2.26,6.84,101.69,3.42
2019,3,12,12.33,86.44,22.8,19.87,20.28,2.24,5.98,101.06,3.27
2019,3,13,10.74,80.25,0.46,19.08,19.48,2.74,6.55,101.0,4.12
2019,3,14,11.23,82.0,0.35,19.44,20.04,1.83,6.62,101.26,2.86
2019,3,15,13.37,83.81,0.03,21.56,21.98,3.2,6.41,101.46,4.77
2019,3,16,13.98,88.25,5.31,21.55,21.61,2.71,6.15,101.35,4.01
2019,3,17,13.31,81.19,4.26,22.37,22.69,1.8,6.11,100.82,2.79
2019,3,18,12.21,75.56,0.01,22.19,22.25,2.53,6.39,100.63,3.88
2019,3,19,8.36,75.12,1.27,16.21,16.64,3.84,6.35,101.51,5.63
2019,3,20,6.65,69.19,0.03,14.47,15.22,2.75,6.65,102.09,4.18
2019,3,21,7.08,70.31,0.0,15.1,16.28,1.31,6.53,101.98,2.23
2019,3,22,7.75,67.0,0.0,17.04,17.32,1.48,6.29,101.7,2.38
2019,3,23,9.22,70.62,0.0,18.9,18.99,2.2,6.22,101.29,3.43
2019,3,24,8.18,68.31,0.0,17.51,18.1,4.41,6.39,101.38,6.39
2019,3,25,6.71,69.25,0.0,14.6,15.57,2.96,6.31,101.8,4.35
2019,3,26,8.06,75.44,0.0,15.86,16.48,2.94,6.11,102.26,4.32
2019,3,27,8.36,73.38,0.0,17.19,17.65,2.51,6.18,102.5,3.89
2019,3,28,9.52,73.94,0.02,19.05,19.52,2.97,6.06,102.29,4.43
2019,3,29,11.9,82.75,2.78,20.15,20.39,2.71,5.6,101.68,4.03
2019,3,30,13.24,77.0,0.01,23.23,23.51,1.29,5.57,101.31,2.24
2019,3,31,12.76,78.38,0.0,22.36,22.25,1.76,5.61,101.33,2.88
2019,4,1,12.82,79.69,0.0,22.08,22.06,2.08,5.36,101.22,3.31
2019,4,2,14.71,77.62,0.07,24.73,25.18,2.41,5.36,100.88,3.67
2019,4,3,9.58,68.88,0.0,20.08,21.15,2.32,5.74,100.85,3.42
2019,4,4,10.38,75.38,5.16,19.14,19.37,4.54,5.28,100.21,6.62
2019,4,5,7.02,69.81,0.29,15.39,15.96,3.3,5.83,101.65,4.96
2019,4,6,7.02,67.5,0.0,15.98,15.98,1.35,5.77,101.86,2.22
2019,4,7,7.08,63.81,0.0,17.12,17.2,1.68,5.65,101.72,2.77
2019,4,8,7.51,62.0,0.0,18.48,18.73,1.61,5.5,101.68,2.83
2019,4,9,9.03,68.31,0.0,19.77,19.87,2.38,5.42,101.43,3.88
2019,4,10,10.68,74.56,2.79,20.66,21.03,1.9,5.16,101.15,2.92
2019,4,11,8.97,77.56,6.03,16.73,17.05,3.12,5.25,101.48,4.69
2019,4,12,6.84,67.31,0.0,15.23,15.37,1.31,5.38,101.4,2.05
2019,4,13,8.36,70.69,0.0,17.61,17.86,2.62,5.27,100.97,4.05
2019,4,14,9.95,73.56,0.03,19.19,19.32,1.83,4.86,101.11,2.84
2019,4,15,8.73,80.31,0.3,15.7,15.71,3.58,4.77,101.98,5.29
2019,4,16,8.06,76.31,0.01,15.67,16.05,2.03,5.09,101.89,3.33
2019,4,17,8.91,74.31,0.0,17.51,17.43,2.12,4.94,101.36,3.33
2019,4,18,9.58,75.75,0.0,18.19,18.44,1.84,4.7,101.03,2.97
2019,4,19,11.29,74.88,0.0,20.86,21.03,2.43,4.58,100.78,3.73
2019,4,20,7.75,67.88,0.0,17.07,17.35,2.8,4.92,101.22,4.3
2019,4,21,6.71,66.06,0.0,15.51,15.3,2.03,4.84,101.53,3.14
2019,4,22,7.02,71.62,0.0,14.8,15.04,2.1,4.82,101.84,3.36
2019,4,23,7.26,74.62,0.0,14.69,15.23,1.97,4.63,102.07,3.19
2019,4,24,9.46,78.56,0.08,17.15,17.4,3.2,4.51,102.09,4.84
2019,4,25,9.09,76.56,3.14,17.44,17.71,4.26,4.27,102.0,6.2
2019,4,26,10.93,91.94,14.32,16.9,16.83,4.04,4.06,101.44,5.91
2019,4,27,10.56,86.56,0.81,17.4,17.43,2.43,4.32,101.0,3.56
2019,4,28,9.28,81.56,0.06,16.44,16.51,1.79,4.24,101.0,2.92
2019,4,29,9.22,78.5,0.02,16.53,16.67,2.8,4.11,101.11,4.25
2019,4,30,4.7,57.75,0.0,11.7,10.8,2.12,4.43,101.83,3.23
2019,5,1,5.68,64.06,0.0,13.0,12.33,1.94,4.26,101.42,3.16
2019,5,2,9.09,77.06,0.0,16.8,16.48,3.09,4.04,100.47,4.78
2019,5,3,9.58,76.5,0.0,17.94,17.72,2.02,4.03,100.81,3.31
2019,5,4,10.13,82.69,0.55,17.54,17.52,3.29,3.82,101.2,4.91
2019,5,5,12.33,93.94,18.05,18.39,18.19,2.86,3.26,101.11,4.26
2019,5,6,8.18,82.06,0.85,14.62,14.8,2.8,4.15,101.92,4.21
2019,5,7,7.45,82.38,2.76,13.03,12.97,2.5,4.01,101.98,3.93
2019,5,8,8.61,84.19,0.07,14.9,15.04,2.15,3.87,101.73,3.3
2019,5,9,10.93,94.31,26.26,16.15,15.98,2.81,3.44,100.72,4.26
2019,5,10,8.24,82.31,0.22,14.36,14.51,4.18,3.91,100.66,6.11
2019,5,11,6.41,75.94,0.0,12.26,12.22,2.83,3.91,101.38,4.32
2019,5,12,6.65,75.12,0.0,13.02,12.74,2.21,3.89,101.72,3.66
2019,5,13,7.51,79.5,0.01,13.86,13.86,2.52,3.75,102.15,3.91
2019,5,14,6.47,82.25,0.03,11.05,11.31,2.36,3.89,102.7,3.7
2019,5,15,7.45,83.19,0.0,12.4,12.16,2.01,3.78,102.49,3.43
2019,5,16,9.28,86.88,0.0,14.89,14.73,2.74,3.65,102.1,4.27
2019,5,17,10.44,84.94,0.01,17.61,17.48,3.48,3.61,101.49,5.17
2019,5,18,10.8,84.19,6.72,18.15,18.13,3.66,3.33,101.3,5.35
2019,5,19,7.75,83.44,1.36,13.44,13.62,2.01,3.62,101.56,3.15
2019,5,20,8.24,89.5,19.48,12.82,12.6,4.0,3.34,101.52,5.94
2019,5,21,7.51,82.56,1.64,12.84,13.05,4.84,3.34,101.81,7.0
2019,5,22,6.23,81.38,0.0,10.54,10.76,2.44,3.47,102.02,3.66
2019,5,23,4.94,72.62,0.0,9.08,9.06,1.95,3.65,101.81,3.2
2019,5,24,5.62,75.62,0.0,10.1,10.03,2.08,3.48,101.4,3.44
2019,5,25,7.02,86.25,0.0,11.17,10.96,2.41,3.46,101.21,3.82
2019,5,26,8.73,92.12,0.0,13.28,12.67,1.91,3.17,100.95,2.92
2019,5,27,9.16,92.38,0.0,13.91,13.49,1.16,3.09,101.03,1.95
2019,5,28,8.3,85.94,0.0,13.52,13.01,1.15,3.22,101.33,1.91
2019,5,29,5.86,82.56,0.0,9.3,9.23,2.17,3.3,101.8,3.44
2019,5,30,6.53,79.81,0.02,11.41,11.36,3.26,2.98,101.75,4.84
2019,5,31,7.08,84.38,0.0,11.79,11.78,1.52,3.13,101.62,2.57
2019,6,1,7.87,89.06,0.0,12.19,11.74,1.67,3.11,101.62,2.89
2019,6,2,7.32,87.12,0.0,11.37,10.96,1.66,3.19,101.99,2.84
